device,kernel_size,in_ch,out_ch,batch_size,input_resolution,precision,groups_mode,latency_median_ms,latency_mean_ms,latency_std_ms,n,cudnn_kernel_name
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,8.0,128.0,fp32,depthwise,0.3332996368408203,0.3332996368408203,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,64.0,64.0,fp32,dense,3.9494335651397705,3.9494335651397705,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,64.0,64.0,fp32,depthwise,0.6840980052947998,0.6840980052947998,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,64.0,128.0,fp32,dense,15.72278618812561,15.72278618812561,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,16.0,16.0,64.0,128.0,fp32,depthwise,2.873218059539795,2.873218059539795,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,64.0,fp32,dense,0.07730841636657715,0.07730841636657715,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,64.0,fp32,depthwise,0.024733543395996094,0.024733543395996094,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,64.0,fp32_cpu,dense,0.9822404384613037,0.9822404384613037,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,64.0,fp32_cpu,depthwise,0.14181017875671387,0.14181017875671387,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,64.0,int8,dense,0.7754981517791748,0.7754981517791748,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,64.0,int8,depthwise,0.20374298095703125,0.20374298095703125,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,128.0,fp32,dense,0.26209115982055664,0.26209115982055664,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,1.0,128.0,fp32,depthwise,0.08530378341674805,0.08530378341674805,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,8.0,64.0,fp32,dense,0.5143976211547852,0.5143976211547852,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,8.0,64.0,fp32,depthwise,0.1694631576538086,0.1694631576538086,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,8.0,128.0,fp32,dense,2.1303629875183105,2.1303629875183105,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,8.0,128.0,fp32,depthwise,0.6859683990478516,0.6859683990478516,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,64.0,64.0,fp32,dense,2.7180612087249756,2.7180612087249756,,1,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,64.0,64.0,fp32,depthwise,1.4490556716918945,1.4490556716918945,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,64.0,128.0,fp32,dense,16.474311351776123,16.474311351776123,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,32.0,32.0,64.0,128.0,fp32,depthwise,5.807011127471924,5.807011127471924,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,64.0,fp32,dense,0.16550183296203613,0.16550183296203613,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,64.0,fp32,depthwise,0.044574737548828125,0.044574737548828125,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,64.0,fp32_cpu,dense,3.821612596511841,3.821612596511841,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,64.0,fp32_cpu,depthwise,0.2384805679321289,0.2384805679321289,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,64.0,int8,dense,2.852586507797241,2.852586507797241,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,64.0,int8,depthwise,0.3560030460357666,0.3560030460357666,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,128.0,fp32,dense,0.579749345779419,0.579749345779419,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,1.0,128.0,fp32,depthwise,0.18181443214416504,0.18181443214416504,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,8.0,64.0,fp32,dense,2.2780680656433105,2.2780680656433105,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,8.0,64.0,fp32,depthwise,0.3383004665374756,0.3383004665374756,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,8.0,128.0,fp32,dense,9.267692565917969,9.267692565917969,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,8.0,128.0,fp32,depthwise,1.440434455871582,1.440434455871582,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,64.0,64.0,fp32,dense,8.909931182861328,8.909931182861328,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,64.0,64.0,fp32,depthwise,2.924346923828125,2.924346923828125,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,64.0,128.0,fp32,dense,35.639076232910156,35.639076232910156,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,64.0,64.0,64.0,128.0,fp32,depthwise,11.710505485534668,11.710505485534668,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,64.0,fp32,dense,0.531919002532959,0.531919002532959,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,64.0,fp32,depthwise,0.08690953254699707,0.08690953254699707,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,64.0,fp32_cpu,dense,13.805267810821533,13.805267810821533,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,64.0,fp32_cpu,depthwise,0.371476411819458,0.371476411819458,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,64.0,int8,dense,10.90090036392212,10.90090036392212,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,64.0,int8,depthwise,0.41565656661987305,0.41565656661987305,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,128.0,fp32,dense,1.975548267364502,1.975548267364502,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,1.0,128.0,fp32,depthwise,0.33446192741394043,0.33446192741394043,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,8.0,64.0,fp32,dense,3.98412823677063,3.98412823677063,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,8.0,64.0,fp32,depthwise,0.7023847103118896,0.7023847103118896,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,8.0,128.0,fp32,dense,15.732718706130981,15.732718706130981,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,8.0,128.0,fp32,depthwise,2.9002928733825684,2.9002928733825684,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,64.0,64.0,fp32,dense,31.413803100585938,31.413803100585938,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,64.0,64.0,fp32,depthwise,5.828143358230591,5.828143358230591,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,64.0,128.0,fp32,dense,126.15130186080933,126.15130186080933,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,7.0,128.0,128.0,64.0,128.0,fp32,depthwise,23.495560884475708,23.495560884475708,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,64.0,fp32,dense,0.26031970977783203,0.26031970977783203,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,64.0,fp32,depthwise,0.025787353515625,0.025787353515625,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,64.0,fp32_cpu,dense,0.8124470710754395,0.8124470710754395,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,64.0,fp32_cpu,depthwise,0.12064337730407715,0.12064337730407715,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,64.0,int8,dense,0.38157105445861816,0.38157105445861816,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,64.0,int8,depthwise,10.25357723236084,10.25357723236084,,1,
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,128.0,fp32,dense,0.9687769412994385,0.9687769412994385,,1,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,1.0,128.0,fp32,depthwise,0.08174538612365723,0.08174538612365723,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,8.0,64.0,fp32,dense,0.8166277408599854,0.8166277408599854,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,8.0,64.0,fp32,depthwise,0.17830848693847656,0.17830848693847656,,1,"void at::native::(anonymous namespace)::conv_depthwise2d_forward_kernel_generic<float, int>(at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 4ul, at::DefaultPtrTraits, int>, at::GenericPackedTensorAccessor<float const, 1ul, at::DefaultPtrTraits, int>, bool, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)"
nvidia_geforce_rtx_4060_laptop_gpu_rafael_predator_phn16_71,9.0,16.0,16.0,8.0,128.0,fp32,dense,3.1933605670928955,3.1933605670928955,,1,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params)
